RMP,V_peak,APD40,APD90,Tri9040,dVdt_max,qNet,Ca_diast,Ca_peak,CTD50,CTD90,EMw90,Tttp,T_peak,Trt50,Trt90,dTdt_max,dTdt_min
-87.65746894,39.46040005,169.97,282.69,112.72,421.629094,0.021609507,75.63690761,492.852692,170.73,316.21,33.52,156.17,23.41764423,106.74,214.57,0.273064096,-0.15022937
-87.87959122,25.45669163,216.52,307.95,91.43,265.4005425,-0.028164397,67.32724912,518.4345884,191.28,333.34,25.39,168.28,28.18138365,111.4,217.04,0.302314133,-0.177916601
-88.10700254,36.27427887,197.12,341.37,144.25,395.4338676,-0.029333939,64.78183503,483.0039071,255.68,432.97,91.6,198.64,29.36943202,129.49,245.42,0.266756978,-0.161800529
-88.11687858,33.4297542,170.63,241.86,71.23,358.6756469,0.01582666,59.38834184,444.2691179,227.59,390.52,148.66,186.83,23.84309349,111.29,220.81,0.227995273,-0.149969905
-88.67048123,33.7672604,231.98,326.11,94.13,357.2273874,-0.108233491,73.25237631,592.4770793,201.04,361.83,35.72,177.49,36.37043698,124.68,235.78,0.371720789,-0.206668971
-87.77625071,19.42649381,223.57,312.65,89.08,225.6014804,-0.015777037,79.20734834,416.4975122,185.27,338.94,26.29,155.53,16.71233122,111.87,225.57,0.198358619,-0.09973817
-88.47959465,26.65691092,180.74,260.8,80.06,227.2800299,-0.020532672,65.86015697,517.3537535,250.58,463.76,202.96,197.32,33.00323508,133.65,258.54,0.302643299,-0.1718132
-88.52227286,34.5372631,227.01,348.72,121.71,361.7211048,-0.057824406,65.70115092,410.5777038,261.93,430.79,82.07,194.14,20.57758438,128.25,243.98,0.19409316,-0.114261293
-88.1483656,24.16134676,185.17,258.71,73.54,255.2206687,-0.006103009,74.21853488,488.3693115,208.31,378.45,119.74,175.4,26.36383899,117.94,232.62,0.273522887,-0.155768267
-88.38399625,31.38641572,255.18,378.59,123.41,329.7081961,-0.140917689,64.51682754,547.8840826,246.86,424.53,45.94,194.5,35.5011809,137.22,253.57,0.332523553,-0.18544938
-88.65087889,36.86490099,185.35,266.9,81.55,396.6353876,-0.022483198,76.07218017,573.008123,196.83,361.7,94.8,175.33,34.19923693,120.37,232.95,0.3537817,-0.200784725
-88.53720391,40.92016487,127.33,193.21,65.88,440.0880262,0.080058271,83.63688194,607.9831739,165.86,329.41,136.2,163.47,34.50628614,112.99,225.7,0.380379868,-0.209271675
-88.88498566,34.12034042,192.79,252.3,59.51,354.081627,-0.058193752,83.38498272,605.0950327,166.25,310.87,58.57,162.78,33.94360872,112,219.74,0.377019847,-0.213233935
-88.04724823,27.16363638,189.38,269.42,80.04,289.0937361,-0.032271838,62.84309382,551.7136365,225.18,391.19,121.77,190.87,35.80106187,120.71,231.44,0.335457326,-0.212709697
-88.27602486,35.10179601,207.25,311.98,104.73,368.5219117,-0.017208548,59.10807126,365.8536776,257.62,428.6,116.62,191.48,15.55133834,119.61,233.11,0.148855735,-0.092641417
-88.51847952,40.17750959,135.65,189.23,53.58,429.3028823,0.055765416,88.77673084,578.0630717,158.69,301.64,112.41,159.21,31.23612621,105.83,214.59,0.352721114,-0.202207258
-88.20032501,37.04321626,166.56,248.35,81.79,398.8377466,0.007177929,62.31239544,462.0072085,257.23,458.88,210.53,199.94,27.36882529,126,247.11,0.244531536,-0.150294491
-88.39889662,38.74702679,179.72,292.25,112.53,406.9605848,-0.025764518,80.74719852,606.8450993,193.89,364.6,72.35,176.39,37.24728347,123.64,238.46,0.383488155,-0.212409588
-88.50710755,37.33517736,146.4,208.26,61.86,398.66396,0.03564395,86.44472851,594.8204507,199.87,389.06,180.8,179.9,37.09953066,127.08,248.95,0.373876718,-0.200976692
-88.12487478,38.11675194,138.23,207.96,69.73,399.6335587,0.072308993,79.48443186,449.9243013,163.51,308.64,100.68,151.03,19.00314181,101.39,210.54,0.229897804,-0.126198745
-88.60820755,25.8422603,208.76,295.35,86.59,269.3425186,-0.032434096,64.72273205,500.2046986,236.59,418.44,123.09,189.27,29.82736254,126.18,242.17,0.286086112,-0.168251936
-88.67145075,27.50723152,191.68,259.78,68.1,289.6067167,-0.000227507,60.68786617,412.9317838,260.79,454.02,194.24,199.64,21.58945413,121.41,239.78,0.194351798,-0.124014135
-88.51181425,39.87835195,207.79,338.73,130.94,428.6618349,-0.086227877,76.16885875,536.2738579,222.66,400.95,62.22,182.38,31.96577764,132.03,250.3,0.320611319,-0.169796899
-88.60459502,29.17742111,189.49,239.43,49.94,302.6010171,0.00118043,65.75145672,403.8219561,189.39,315.31,75.88,158.38,16.16043148,102.83,205.98,0.18735795,-0.110687398
-87.22203573,24.17617103,138.06,224.49,86.43,263.7927431,0.085694257,85.96468842,604.2119333,141,279.78,55.29,150.42,31.03998566,101.38,207.86,0.370304493,-0.208595878
-88.3091135,36.03786626,212.72,316.41,103.69,381.7530006,-0.040051794,72.85134391,457.7252914,202.69,347.4,30.99,167.29,22.1028062,116.19,225.5,0.24188131,-0.1320606
